resultId;raceId;driverId;constructorId;number;grid;position;positionText;positionOrder;points;laps;time;milliseconds;fastestLap;rank;fastestLapTime;fastestLapSpeed;statusId
20854;844;18;1;4;6;6;6;6;8;58;+59.431;5476989;47;13;1:31.167;210.786;1
20855;844;2;4;9;9;7;7;7;6;58;+1:00.857;5478415;52;5;1:30.158;213.145;1
20856;844;808;4;10;7;8;8;8;4;58;+1:08.168;5485726;48;8;1:30.618;212.063;1
20857;844;67;5;18;16;9;9;9;2;58;+1:09.394;5486952;44;14;1:31.360;210.341;1
20858;844;155;15;16;24;10;10;10;1;58;+1:18.021;5495579;45;10;1:31.038;211.085;1
20859;844;13;6;6;10;11;11;11;0;58;+1:19.823;5497381;57;11;1:31.118;210.900;1
20860;844;30;131;7;8;12;12;12;0;58;+1:25.444;5503002;47;12;1:31.153;210.819;1
20861;844;16;10;14;12;13;13;13;0;57;\N;\N;43;16;1:32.070;208.719;11
20862;844;815;15;17;15;14;14;14;0;57;\N;\N;46;9;1:30.797;211.645;11
20863;844;22;3;11;11;15;15;15;0;57;\N;\N;46;17;1:32.079;208.699;11
20864;844;153;5;19;17;16;16;16;0;57;\N;\N;57;2;1:29.894;213.771;11
20865;844;813;3;12;14;17;17;17;0;57;\N;\N;44;15;1:32.044;208.778;11
20866;844;15;205;21;19;18;18;18;0;57;\N;\N;49;20;1:32.862;206.939;11
20867;844;5;205;20;18;19;19;19;0;56;\N;\N;55;19;1:32.695;207.312;12
20868;844;816;166;25;23;20;20;20;0;56;\N;\N;55;23;1:34.971;202.343;12
20869;844;39;164;22;22;21;21;21;0;55;\N;\N;51;21;1:33.948;204.547;13
20870;844;24;164;23;20;22;22;22;0;53;\N;\N;41;22;1:34.699;202.925;15
20825;843;1;1;3;3;1;1;1;25;56;1:36:58.226;5818226;48;2;1:40.415;195.424;1
20826;843;20;9;1;1;2;2;2;18;56;+5.198;5823424;47;8;1:41.321;193.677;1
20827;843;17;9;2;18;3;3;3;15;56;+7.555;5825781;42;1;1:38.993;198.232;1
20828;843;18;1;4;2;4;4;4;12;56;+10.000;5828226;39;3;1:40.623;195.021;1
20829;843;3;131;8;4;5;5;5;10;56;+13.448;5831674;41;5;1:41.166;193.974;1
20830;843;13;6;6;6;6;6;6;8;56;+15.840;5834066;39;10;1:41.678;192.997;1
20831;843;4;6;5;5;7;7;7;6;56;+30.622;5848848;41;15;1:42.070;192.256;1
20832;843;30;131;7;14;8;8;8;4;56;+31.026;5849252;46;6;1:41.215;193.880;1
20833;843;808;4;10;10;9;9;9;2;56;+57.404;5875630;50;7;1:41.261;193.792;1
20834;843;155;15;16;13;10;10;10;1;56;+1:03.273;5881499;32;17;1:42.577;191.306;1
20835;843;814;10;15;8;11;11;11;0;56;+1:08.757;5886983;45;18;1:42.614;191.237;1
20836;843;2;4;9;16;12;12;12;0;56;+1:12.739;5890965;51;16;1:42.406;191.625;1
20837;843;22;3;11;15;13;13;13;0;56;+1:30.189;5908415;45;13;1:42.031;192.329;1
20838;843;67;5;18;9;14;14;14;0;56;+1:30.671;5908897;45;11;1:41.696;192.963;1
20839;843;16;10;14;11;15;15;15;0;55;\N;\N;54;4;1:41.157;193.991;11
20840;843;5;205;20;19;16;16;16;0;55;\N;\N;45;19;1:42.672;191.129;11
20841;843;815;15;17;12;17;17;17;0;55;\N;\N;39;9;1:41.643;193.063;11
20842;843;813;3;12;17;18;18;18;0;55;\N;\N;46;12;1:41.702;192.951;11
20843;843;15;205;21;20;19;19;19;0;55;\N;\N;53;14;1:42.052;192.290;11
20844;843;816;166;25;21;20;20;20;0;54;\N;\N;45;22;1:44.806;187.237;12
20845;843;10;166;24;22;21;21;21;0;54;\N;\N;54;21;1:44.381;187.999;12
20846;843;24;164;23;23;22;22;22;0;54;\N;\N;52;20;1:43.384;189.812;12
20847;843;39;164;22;24;23;23;23;0;54;\N;\N;41;24;1:46.081;184.986;12
20801;842;20;9;1;1;1;1;1;25;56;1:37:39.832;5859832;33;6;1:41.539;196.523;1
20802;842;18;1;4;4;2;2;2;18;56;+3.261;5863093;50;4;1:41.264;197.057;1
20803;842;2;4;9;6;3;3;3;15;56;+25.075;5884907;47;7;1:41.547;196.508;1
20804;842;17;9;2;3;4;4;4;12;56;+26.384;5886216;46;1;1:40.571;198.415;1
20805;842;13;6;6;7;5;5;5;10;56;+36.958;5896790;41;9;1:41.999;195.637;1
20806;842;4;6;5;5;6;6;6;8;56;+37.248;5897080;49;2;1:40.717;198.127;1
20807;842;155;15;16;10;7;7;7;6;56;+1:06.439;5926271;39;10;1:42.095;195.453;1
20808;842;1;1;3;2;8;8;8;4;56;+1:09.957;5929789;54;5;1:41.512;196.575;1
20809;842;30;131;7;11;9;9;9;2;56;+1:24.896;5944728;45;11;1:42.491;194.698;1
20810;842;814;10;15;14;10;10;10;1;56;+1:31.563;5951395;48;13;1:42.883;193.956;1
20811;842;16;10;14;17;11;11;11;0;55;+1:41.379;5961211;34;14;1:42.973;193.786;11
20812;842;3;131;8;9;12;12;12;0;55;\N;\N;45;8;1:41.778;196.062;11
20813;842;67;5;18;12;13;13;13;0;55;\N;\N;36;12;1:42.659;194.379;11
20814;842;153;5;19;13;14;14;14;0;55;\N;\N;37;17;1:43.744;192.346;11
20815;842;5;205;20;19;15;15;15;0;55;\N;\N;43;16;1:43.677;192.470;11
20816;842;10;166;24;21;16;16;16;0;54;\N;\N;50;20;1:45.357;189.401;12
20817;842;808;4;10;8;17;17;17;0;52;\N;\N;49;3;1:41.054;197.466;3
20779;841;20;9;1;1;1;1;1;25;58;1:29:30.259;5370259;44;4;1:29.844;212.488;1
20780;841;1;1;3;2;2;2;2;18;58;+22.297;5392556;41;8;1:30.314;211.382;1
20781;841;808;4;10;6;3;3;3;15;58;+30.560;5400819;55;7;1:30.064;211.969;1
20782;841;4;6;5;5;4;4;4;12;58;+31.772;5402031;49;2;1:29.487;213.336;1
20783;841;17;9;2;3;5;5;5;10;58;+38.171;5408430;50;3;1:29.600;213.066;1
20784;841;18;1;4;4;6;6;6;8;58;+54.304;5424563;49;5;1:29.883;212.396;1
20785;841;13;6;6;8;7;7;7;6;58;+1:25.186;5455445;55;1;1:28.947;214.631;1
20786;841;67;5;18;10;8;8;8;4;57;\N;\N;44;11;1:30.836;210.167;11
20787;841;16;10;14;16;9;9;9;2;57;\N;\N;55;13;1:31.526;208.583;11
20788;841;814;10;15;14;10;10;10;1;57;\N;\N;40;14;1:31.941;207.641;11
20789;841;153;5;19;12;11;11;11;0;57;\N;\N;41;10;1:30.467;211.025;11
20790;841;2;4;9;18;12;12;12;0;57;\N;\N;43;15;1:32.377;206.661;11
20791;841;15;205;21;20;13;13;13;0;56;\N;\N;52;16;1:32.550;206.275;12
20792;841;816;166;25;22;14;14;14;0;54;\N;\N;44;19;1:34.523;201.969;14
20150;839;642;51;10;3;1;1;1;8;80;2:51:17.4;10277400;\N;\N;\N;\N;1
20151;839;802;6;48;6;2;2;2;3;80;+1:18.6;10356000;\N;\N;\N;\N;1
20152;839;786;51;36;5;3;3;3;4;80;+1:35.6;10373000;\N;\N;\N;\N;1
20153;839;627;154;58;13;4;4;4;3;75;\N;\N;\N;\N;\N;\N;15
20154;839;741;154;24;16;5;5;5;2;75;\N;\N;\N;\N;\N;\N;15
20155;839;640;105;38;17;6;6;6;0;72;\N;\N;\N;\N;\N;\N;18
20156;839;687;6;8;18;7;7;7;0;72;\N;\N;\N;\N;\N;\N;18
20183;839;647;6;48;6;2;2;2;3;80;\N;\N;\N;\N;\N;\N;1
20132;838;579;51;6;1;1;1;1;9;64;2:57:52.8;10672800;\N;\N;\N;\N;1
20133;838;786;51;4;3;2;2;2;6;64;+25.7;10698500;\N;\N;\N;\N;1
20134;838;687;6;14;18;3;3;3;4;61;\N;\N;\N;\N;\N;\N;13
20135;838;626;141;44;12;4;4;4;3;61;\N;\N;\N;\N;\N;\N;13
20136;838;741;154;16;4;5;5;5;1;59;\N;\N;\N;\N;\N;\N;15
20137;838;801;154;26;15;6;6;6;0;56;\N;\N;\N;\N;\N;\N;18
20138;838;642;51;2;2;7;7;7;0;55;\N;\N;\N;\N;\N;\N;48
20139;838;704;154;18;5;8;8;8;0;52;\N;\N;\N;\N;\N;\N;55
20181;838;774;154;16;4;5;5;5;1;59;\N;\N;\N;\N;\N;\N;15
20182;838;627;154;26;15;6;6;6;0;56;\N;\N;\N;\N;\N;\N;18
20118;837;579;51;10;2;1;1;1;8;35;2:47:26.0;10046000;\N;\N;\N;\N;1
20119;837;786;51;12;3;2;2;2;6;35;+14.0;10060000;\N;\N;\N;\N;1
20120;837;627;154;14;8;3;3;3;4;35;+2:19.0;10185000;\N;\N;\N;\N;1
20121;837;642;51;8;1;4;4;4;4;35;+4:05.0;10291000;\N;\N;\N;\N;1
20122;837;647;6;4;7;5;5;5;2;34;\N;\N;\N;\N;\N;\N;11
20123;837;633;6;2;4;6;6;6;0;33;\N;\N;\N;\N;\N;\N;12
20124;837;773;154;22;10;7;7;7;0;33;\N;\N;\N;\N;\N;\N;12
20125;837;660;154;24;14;8;8;8;0;22;\N;\N;\N;\N;\N;\N;13
20126;837;785;126;26;12;9;9;9;0;30;\N;\N;\N;\N;\N;\N;15
20127;837;780;105;30;11;10;10;10;0;29;\N;\N;\N;\N;\N;\N;16
20100;836;642;51;16;2;1;1;1;9;42;2:02:53.7;7373700;\N;\N;\N;\N;1
20101;836;786;51;12;3;2;2;2;6;42;+0.4;7374100;\N;\N;\N;\N;1
20102;836;627;154;10;10;3;3;3;4;41;\N;\N;\N;\N;\N;\N;11
20103;836;669;105;30;8;4;4;4;3;40;\N;\N;\N;\N;\N;\N;12
20104;836;697;105;34;12;5;5;5;2;40;\N;\N;\N;\N;\N;\N;12
20105;836;640;105;32;11;6;6;6;0;40;\N;\N;\N;\N;\N;\N;12
20106;836;800;105;2;15;7;7;7;0;39;\N;\N;\N;\N;\N;\N;13
20107;836;501;154;44;18;8;8;8;0;39;\N;\N;\N;\N;\N;\N;13
20108;836;589;105;26;16;9;9;9;0;39;\N;\N;\N;\N;\N;\N;13
20109;836;660;154;4;14;10;10;10;0;38;\N;\N;\N;\N;\N;\N;14
20110;836;780;105;40;17;11;11;11;0;35;\N;\N;\N;\N;\N;\N;17
20067;835;593;113;1;5;1;1;1;9;138;2:46:55.97;10015970;\N;\N;\N;\N;1
20068;835;701;150;3;10;2;2;2;6;137;\N;\N;\N;\N;\N;\N;11
20069;835;768;150;31;3;3;3;3;4;137;\N;\N;\N;\N;\N;\N;11
20070;835;770;113;54;12;4;4;4;3;137;\N;\N;\N;\N;\N;\N;11
20071;835;794;113;17;9;5;5;5;1;136;\N;\N;\N;\N;\N;\N;12
20072;835;766;119;8;23;6;6;6;0;136;\N;\N;\N;\N;\N;\N;12
20073;835;654;113;98;1;7;7;7;0;135;\N;\N;\N;\N;\N;\N;13
20074;835;726;110;5;4;8;8;8;0;135;\N;\N;\N;\N;\N;\N;13
20075;835;555;138;7;19;9;9;9;0;135;\N;\N;\N;\N;\N;\N;13
20076;835;559;113;59;11;10;10;10;0;135;\N;\N;\N;\N;\N;\N;13
20077;835;795;156;2;16;11;11;11;0;133;\N;\N;\N;\N;\N;\N;15
20078;835;518;129;18;13;12;12;12;0;133;\N;\N;\N;\N;\N;\N;15
20079;835;772;113;15;26;13;13;13;0;132;\N;\N;\N;\N;\N;\N;16
20080;835;658;113;49;6;14;14;14;0;131;\N;\N;\N;\N;\N;\N;20
20081;835;526;110;55;24;15;15;15;0;130;\N;\N;\N;\N;\N;\N;18
20082;835;520;157;75;31;16;16;16;0;128;\N;\N;\N;\N;\N;\N;88
20083;835;653;116;22;27;17;17;17;0;128;\N;\N;\N;\N;\N;\N;88
20084;835;732;113;62;33;18;18;18;0;128;\N;\N;\N;\N;\N;\N;88
20085;835;771;113;4;20;19;19;19;0;127;\N;\N;\N;\N;\N;\N;45
20086;835;677;105;21;14;20;20;20;0;126;\N;\N;\N;\N;\N;\N;55
20087;835;659;113;81;15;21;21;21;0;125;\N;\N;\N;\N;\N;\N;53
20088;835;796;158;27;29;22;22;22;0;123;\N;\N;\N;\N;\N;\N;112
20089;835;797;159;77;30;23;23;23;0;123;\N;\N;\N;\N;\N;\N;20
20090;835;509;160;76;28;24;24;24;0;122;\N;\N;\N;\N;\N;\N;116
20179;835;529;113;17;9;5;5;5;1;136;\N;\N;\N;\N;\N;\N;12
20046;834;579;51;34;1;1;1;1;9;100;3:13:18.7;11598700;\N;\N;\N;\N;1
20047;834;647;6;40;7;2;2;2;6;99;\N;\N;\N;\N;\N;\N;11
20048;834;589;105;48;8;3;3;3;4;98;\N;\N;\N;\N;\N;\N;12
20049;834;793;6;42;9;4;4;4;3;97;\N;\N;\N;\N;\N;\N;13
20050;834;669;105;50;15;5;5;5;2;95;\N;\N;\N;\N;\N;\N;15
20051;834;619;151;26;16;6;6;6;0;94;\N;\N;\N;\N;\N;\N;16
